V1,rural3,union1988,centeno,totalexperience,replacement,iddto,idedo,jornadaPRI,noOP,fraud
San Luis Potosi_IV_IMG_2321,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2322,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2323,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2324,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2325,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2326,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2327,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2328,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2329,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2330,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2331,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2332,1.10918498,0,0,1,0,233,24,0.439999998,0,0
San Luis Potosi_IV_IMG_2333,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2334,1.10918498,0,0,1,0,233,24,0.439999998,0,0
San Luis Potosi_IV_IMG_2335,1.10918498,0,0,1,0,233,24,0.439999998,0,0
San Luis Potosi_IV_IMG_2336,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2337,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2338,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2339,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2340,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2341,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2342,1.10918498,0,0,1,0,233,24,0.439999998,0,0
San Luis Potosi_IV_IMG_2343,1.10918498,0,0,1,0,233,24,0.439999998,0,0
San Luis Potosi_IV_IMG_2344,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2345,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2346,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2347,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2348,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2349,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2350,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2351,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2352,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2353,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2354,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2355,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2356,1.10918498,0,0,1,0,233,24,0.439999998,0,0
San Luis Potosi_IV_IMG_2357,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2358,1.10918498,0,0,1,0,233,24,0.439999998,0,0
San Luis Potosi_IV_IMG_2359,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2360,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2361,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2362,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2363,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2364,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2365,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2366,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2367,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2368,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2369,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2370,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2371,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2372,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2373,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2374,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2375,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2376,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2377,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2378,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2379,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2380,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2381,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2382,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2383,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2384,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2385,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2386,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2387,1.10918498,0,0,1,0,233,24,0.439999998,0,0
San Luis Potosi_IV_IMG_2388,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2389,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2390,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2391,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2392,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2393,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2394,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2395,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2396,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2397,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2398,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2399,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2400,1.10918498,0,0,1,0,233,24,0.439999998,0,0
San Luis Potosi_IV_IMG_2401,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2402,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2403,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2404,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2405,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2406,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2407,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2408,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2409,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2410,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2411,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2412,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2413,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2414,1.10918498,0,0,1,0,233,24,0.439999998,1,0
San Luis Potosi_IV_IMG_2415,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2416,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2417,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2418,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2419,1.10918498,0,0,1,0,233,24,0.439999998,1,1
San Luis Potosi_IV_IMG_2420,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2421,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2422,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2423,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_IV_IMG_2424,1.10918498,0,0,1,0,233,24,0.439999998,0,0
San Luis Potosi_IV_IMG_2425,1.10918498,0,0,1,0,233,24,0.439999998,0,1
San Luis Potosi_I_20140618_124436,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124439,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124441,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124444,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124447,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124450,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124453,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124455,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124458,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124501,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124504,0.069417402,1,0,1,1,230,24,0.439999998,1,0
San Luis Potosi_I_20140618_124506,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124510,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124513,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124516,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124519,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124522,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124525,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124529,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124533,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124536,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124538,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124541,0.069417402,1,0,1,1,230,24,0.439999998,1,0
San Luis Potosi_I_20140618_124545,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124548,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124551,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124554,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124557,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124600,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124603,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124605,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124608,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124611,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124614,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124617,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124621,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124624,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124627,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124631,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124634,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124637,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124640,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124644,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124647,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124650,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124654,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124657,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124659,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124702,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124705,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124708,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124711,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124713,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124716,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124719,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124722,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124733,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124736,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124739,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124742,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124745,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124748,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124751,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124754,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124757,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124805,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124809,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124812,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124815,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124818,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124821,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124824,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124827,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124830,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124833,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124837,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124840,0.069417402,1,0,1,1,230,24,0.439999998,1,0
San Luis Potosi_I_20140618_124843,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124846,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124849,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124853,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124856,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124859,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124902,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124905,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124908,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124911,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124915,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124918,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124922,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124925,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124928,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124931,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124934,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124937,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124941,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124944,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124947,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124951,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_124954,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_124957,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125001,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_125007,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_125018,0.069417402,1,0,1,1,230,24,0.439999998,1,1
San Luis Potosi_I_20140618_125021,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_125024,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125027,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125031,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125034,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125038,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125040,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_125044,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125047,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_125049,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125052,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_125056,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_125059,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125102,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125104,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125108,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125112,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125115,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125121,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_125124,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_125128,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_125131,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125135,0.069417402,1,0,1,1,230,24,0.439999998,0,1
San Luis Potosi_I_20140618_125139,0.069417402,1,0,1,1,230,24,0.439999998,1,0
San Luis Potosi_I_20140618_125144,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125216,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_I_20140618_125222,0.069417402,1,0,1,1,230,24,0.439999998,0,0
San Luis Potosi_VII_IMG_2805,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2806,1.109017015,0,0,1,0,236,24,0.439999998,0,0
San Luis Potosi_VII_IMG_2807,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2808,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2809,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2810,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2811,1.109017015,0,0,1,0,236,24,0.439999998,0,1
San Luis Potosi_VII_IMG_2812,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2813,1.109017015,0,0,1,0,236,24,0.439999998,0,0
San Luis Potosi_VII_IMG_2814,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2815,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2816,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2817,1.109017015,0,0,1,0,236,24,0.439999998,0,0
San Luis Potosi_VII_IMG_2818,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2819,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2820,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2821,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2822,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2823,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2824,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2825,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2826,1.109017015,0,0,1,0,236,24,0.439999998,0,1
San Luis Potosi_VII_IMG_2827,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2828,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2829,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2830,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2831,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2832,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2833,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2834,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2835,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2836,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2837,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2838,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2839,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2840,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2841,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2842,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2843,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2844,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2845,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2846,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2847,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2848,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2849,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2850,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2851,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2852,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2853,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2854,1.109017015,0,0,1,0,236,24,0.439999998,1,1
San Luis Potosi_VII_IMG_2855,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2856,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2857,1.109017015,0,0,1,0,236,24,0.439999998,0,0
San Luis Potosi_VII_IMG_2858,1.109017015,0,0,1,0,236,24,0.439999998,0,0
San Luis Potosi_VII_IMG_2859,1.109017015,0,0,1,0,236,24,0.439999998,0,0
San Luis Potosi_VII_IMG_2860,1.109017015,0,0,1,0,236,24,0.439999998,0,0
San Luis Potosi_VII_IMG_2861,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2862,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2863,1.109017015,0,0,1,0,236,24,0.439999998,0,0
San Luis Potosi_VII_IMG_2864,1.109017015,0,0,1,0,236,24,0.439999998,0,0
San Luis Potosi_VII_IMG_2865,1.109017015,0,0,1,0,236,24,0.439999998,0,0
San Luis Potosi_VII_IMG_2866,1.109017015,0,0,1,0,236,24,0.439999998,1,0
San Luis Potosi_VII_IMG_2867,1.109017015,0,0,1,0,236,24,0.439999998,0,0
